      -1.6        3.4        7.0        2.3        3.7        1.0        8.8       -5.2
      -0.7        6.0        2.8        0.6       -4.0        1.9       -5.7        3.5
       3.6        6.4        2.5        6.4       -3.4        8.9       -4.6        0.8
      -3.6        8.3        8.9       -7.0        7.4       -3.4        3.2       -4.4
       3.1       10.0       -0.5        9.7        2.0        6.7        1.4       -1.8
       2.0       -1.7        3.2       -7.8        0.6        4.6        5.7       -4.0
       5.4       -3.4        3.4       -1.2       -1.3        6.6        7.0       -3.9
      -4.9        6.4        1.2        3.6        0.6       -3.6        0.6        4.5
