     115.0       -5.0      -25.0       -1.0       35.0      -13.0      -13.0       35.0
     -15.0       41.0      -15.0        9.0       17.0      -31.0      -19.0       13.0
     -23.0      -27.0       21.0       -7.0      -15.0       13.0       -7.0      -19.0
      15.0        3.0      -41.0       19.0       15.0      -13.0      -13.0       15.0
     -21.0       -9.0        7.0       11.0        3.0      -25.0        3.0       -1.0
      -3.0      -31.0        5.0       17.0      -27.0       17.0        1.0       21.0
     -31.0        1.0      -11.0        5.0       17.0      -15.0        9.0       -7.0
      11.0      -21.0       11.0       -5.0        3.0       19.0       -9.0       -9.0
