     108.0       -0.8      -18.6        6.0       27.7      -20.0       -6.0       57.6
      40.0       34.0       -8.0       -2.0       10.0      -57.2      -13.4       20.0
     -19.1      -16.0       10.0       -2.5       -4.0       -5.2       -2.5      -30.0
      26.0        1.6      -53.5        8.0      -20.0       -2.0      -24.0       11.8
     -98.0      -16.0       14.0       -6.3       -4.0      -64.3        0.8        6.0
     -10.0      -57.2        0.8       24.0      -60.0       10.0        8.0       98.0
     -20.0        0.6       -0.0       -6.0     -102.0       -4.0       -2.0       -2.5
      -0.0      -10.0        0.0       -2.3       14.0      152.0       -2.0      -20.0
